manufacturer,model,message,message_id,event_type,class
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:21:10+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32404, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:35:34+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32405, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:35:42+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32406, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:45:42+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32407, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:45:46+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32408, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:49:13+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32409, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:49:18+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32410, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:50:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32411, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T04:50:27+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32412, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:13:21+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32413, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:13:26+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32414, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:17:04+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32415, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:17:11+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32416, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:22:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32417, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:22:28+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32418, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:28:16+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Predictive Failure Asserted, Record_ID : 32419, Sensor_Type : Power Supply / Converter, """,0x02FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:28:20+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Predictive Failure Asserted, Record_ID : 32420, Sensor_Type : Power Supply / Converter, """,0x02FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:30:25+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32421, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:30:30+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32422, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:32:17+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32423, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:32:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32424, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:39:00+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32425, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:39:05+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32426, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:50:29+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32427, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:50:35+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32428, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:58:06+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32429, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2026-02-03T05:58:11+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 32430, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1436, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1437, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1438, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1439, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1440, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 1441, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 1442, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1443, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:24+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1444, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:25+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 1445, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 96, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1446, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 98, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1447, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 100, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1448, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 1, Record_Type : system event record, Sensor_Number : 102, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:22+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Device Inserted / Device Present, Record_ID : 1449, Sensor_Type : Fan, """,0x01FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 2, Record_Type : system event record, Sensor_Number : 93, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T08:00:23+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Battery Presence Detected, Record_ID : 1450, Sensor_Type : Battery, """,0x02FFFF,SEL,hardware
sharq,u628v2,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 1452, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 0, Record_Type : system event record, Sensor_Number : 80, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 1970-01-01T16:03:19+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Off / Power Down, Record_ID : 1453, Sensor_Type : PowerUnit, """,0x00FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2025-01-19T10:45:37+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1454, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2025-01-19T10:45:42+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1455, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2025-01-19T22:13:46+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1456, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2025-01-19T22:13:51+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1457, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2025-01-20T15:46:10+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1458, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2025-01-20T15:46:15+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1459, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Assertion event, Event_Data_2 : 255, Timestamp : 2025-01-21T05:38:35+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1460, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
sharq,u628v2,"""Event_Data_1 : 3, Record_Type : system event record, Sensor_Number : 89, Event_Dir : Deassertion event, Event_Data_2 : 255, Timestamp : 2025-01-21T05:38:39+08:00, EvM_Rev : IPMI v2.0 Event Messages, Generator_ID : 0x2000, Event_Data_3 : 255, Event_Type : Power Supply Input Lost (AC/DC), Record_ID : 1461, Sensor_Type : Power Supply / Converter, """,0x03FFFF,SEL,power
